person_id,SERIALNO,SPORDER,PUMA,AGEP,SEX,PWGTP,SCHL,RAC1P
2022HU0115483-02,2022HU0115483,02,00300,60,1,74,13,1
2022HU0116624-01,2022HU0116624,01,00500,22,2,265,16,9
2022HU0116624-02,2022HU0116624,02,00500,22,1,316,17,1
2022HU0116624-03,2022HU0116624,03,00500,2,1,261,,1
2022HU0116624-04,2022HU0116624,04,00500,1,1,260,,1
2022HU0116624-05,2022HU0116624,05,00500,18,1,153,14,1
2022HU0117828-01,2022HU0117828,01,00300,63,1,70,16,1
2022HU0119096-01,2022HU0119096,01,00400,31,1,94,18,1
2022HU0119096-02,2022HU0119096,02,00400,33,2,110,17,1
2022HU0119096-03,2022HU0119096,03,00400,8,2,76,05,1
2022HU0119096-04,2022HU0119096,04,00400,4,2,155,01,1
2022HU0121365-01,2022HU0121365,01,00200,50,2,111,16,1
2022HU0121365-02,2022HU0121365,02,00200,55,1,62,19,1
2022HU0121928-01,2022HU0121928,01,00300,29,1,454,16,1
2022HU0121928-02,2022HU0121928,02,00300,26,2,157,20,1
2022HU0121950-01,2022HU0121950,01,00100,58,1,187,22,1
2022HU0122198-01,2022HU0122198,01,00200,78,1,148,19,1
2022HU0122215-01,2022HU0122215,01,00100,44,2,63,21,8
2022HU0122215-02,2022HU0122215,02,00100,44,1,52,21,8
2022HU0122215-03,2022HU0122215,03,00100,17,2,50,13,8
2022HU0122215-04,2022HU0122215,04,00100,15,2,50,12,8
2022HU0122215-05,2022HU0122215,05,00100,13,1,59,10,8
2022HU0122375-01,2022HU0122375,01,00200,69,2,40,21,1
2022HU0122375-02,2022HU0122375,02,00200,68,1,49,19,1
2022HU0122388-01,2022HU0122388,01,00300,53,2,58,22,9
2022HU0122388-02,2022HU0122388,02,00300,57,1,141,16,1
2022HU0122815-01,2022HU0122815,01,00100,66,1,105,22,1
2022HU0123722-01,2022HU0123722,01,00200,68,2,148,19,1
2022HU0123722-02,2022HU0123722,02,00200,57,1,236,18,1
2022HU0123905-01,2022HU0123905,01,00500,41,1,20,18,1
2022HU0123905-02,2022HU0123905,02,00500,48,2,39,19,1
2022HU0123928-01,2022HU0123928,01,00400,43,1,71,21,9
2022HU0123928-02,2022HU0123928,02,00400,37,2,83,19,9
2022HU0123928-03,2022HU0123928,03,00400,14,2,90,11,9
2022HU0123928-04,2022HU0123928,04,00400,11,1,90,08,9
2022HU0125813-01,2022HU0125813,01,00200,79,2,148,16,1
2022HU0125863-01,2022HU0125863,01,00100,27,1,353,21,1
2022HU0125863-02,2022HU0125863,02,00100,29,2,279,21,1
2022HU0127095-01,2022HU0127095,01,00500,57,2,38,17,1
2022HU0127095-02,2022HU0127095,02,00500,57,1,53,16,1
2022HU0127907-01,2022HU0127907,01,00500,58,2,69,21,1
2022HU0127907-02,2022HU0127907,02,00500,62,1,84,19,1
2022HU0131521-01,2022HU0131521,01,00400,57,2,67,21,1
2022HU0131521-02,2022HU0131521,02,00400,59,1,62,19,1
2022HU0131521-03,2022HU0131521,03,00400,25,2,106,16,1
2022HU0132231-01,2022HU0132231,01,00400,61,2,98,22,1
2022HU0132365-01,2022HU0132365,01,00100,79,1,24,19,1
2022HU0132437-01,2022HU0132437,01,00400,79,2,132,22,1
2022HU0132437-02,2022HU0132437,02,00400,92,1,121,21,1
2022HU0133863-01,2022HU0133863,01,00200,66,1,49,16,1
2022HU0133863-02,2022HU0133863,02,00200,66,2,43,16,1
2022HU0133863-03,2022HU0133863,03,00200,31,2,111,21,1
2022HU0134193-01,2022HU0134193,01,00300,60,2,122,21,1
2022HU0134193-02,2022HU0134193,02,00300,60,1,131,21,1
2022HU0134225-01,2022HU0134225,01,00400,79,1,103,22,1
2022HU0134225-02,2022HU0134225,02,00400,77,2,70,16,1
2022HU0134238-01,2022HU0134238,01,00100,65,2,136,19,1
2022HU0134847-01,2022HU0134847,01,00200,32,2,56,22,1
2022HU0134847-02,2022HU0134847,02,00200,29,1,125,19,1
2022HU0134876-01,2022HU0134876,01,00100,68,1,101,23,1
2022HU0134876-02,2022HU0134876,02,00100,59,2,87,22,1
2022HU0136265-01,2022HU0136265,01,00100,45,2,62,17,1
2022HU0136265-02,2022HU0136265,02,00100,45,1,97,17,1
2022HU0136265-03,2022HU0136265,03,00100,15,1,150,12,1
2022HU0136265-04,2022HU0136265,04,00100,13,1,136,10,1
2022HU0136265-05,2022HU0136265,05,00100,11,2,97,08,1
2022HU0136265-06,2022HU0136265,06,00100,9,1,135,06,1
2022HU0136265-07,2022HU0136265,07,00100,78,1,134,20,1
2022HU0136389-01,2022HU0136389,01,00300,60,1,69,22,1
2022HU0136389-02,2022HU0136389,02,00300,59,2,39,18,1
2022HU0136389-03,2022HU0136389,03,00300,27,1,80,16,1
2022HU0137184-01,2022HU0137184,01,00300,50,1,168,01,1
2022HU0137184-02,2022HU0137184,02,00300,44,2,189,01,1
2022HU0137184-03,2022HU0137184,03,00300,12,2,291,09,1
2022HU0137184-04,2022HU0137184,04,00300,9,1,217,06,1
2022HU0137564-01,2022HU0137564,01,00400,45,2,40,21,1
2022HU0137764-01,2022HU0137764,01,00200,57,2,28,01,9
2022HU0137764-02,2022HU0137764,02,00200,60,1,76,19,1
2022HU0138015-01,2022HU0138015,01,00500,75,1,77,20,1
2022HU0138042-01,2022HU0138042,01,00300,40,1,169,17,1
2022HU0138042-02,2022HU0138042,02,00300,38,2,158,19,1
2022HU0138042-03,2022HU0138042,03,00300,4,1,112,01,1
2022HU0138347-01,2022HU0138347,01,00100,64,1,19,20,1
2022HU0138347-02,2022HU0138347,02,00100,61,2,18,21,1
2022HU0138483-01,2022HU0138483,01,00100,22,1,60,16,9
2022HU0138483-02,2022HU0138483,02,00100,25,2,92,16,1
2022HU0138483-03,2022HU0138483,03,00100,0,2,103,,1
2022HU0138483-04,2022HU0138483,04,00100,6,2,222,03,1
2022HU0138593-01,2022HU0138593,01,00100,75,1,11,19,1
2022HU0138593-02,2022HU0138593,02,00100,68,2,13,16,1
2022HU0139782-01,2022HU0139782,01,00100,73,1,46,19,1
2022HU0140309-01,2022HU0140309,01,00500,46,2,47,21,1
2022HU0140821-01,2022HU0140821,01,00500,65,1,23,16,3
2022HU0140821-02,2022HU0140821,02,00500,32,2,22,16,3
2022HU0140821-03,2022HU0140821,03,00500,14,2,25,11,3
2022HU0140821-04,2022HU0140821,04,00500,10,1,19,07,3
2022HU0140821-05,2022HU0140821,05,00500,10,2,28,07,3
2022HU0140821-06,2022HU0140821,06,00500,9,2,27,06,3
2022HU0141921-01,2022HU0141921,01,00400,24,2,419,20,1
2022HU0141921-02,2022HU0141921,02,00400,24,1,280,19,1
2022HU0142809-01,2022HU0142809,01,00200,65,2,45,18,9
2022HU0142809-02,2022HU0142809,02,00200,65,1,89,18,8
2022HU0142999-01,2022HU0142999,01,00400,65,1,83,19,1
2022HU0142999-02,2022HU0142999,02,00400,55,2,72,19,1
2022HU0143233-01,2022HU0143233,01,00400,32,1,130,18,1
2022HU0143263-01,2022HU0143263,01,00500,44,2,59,16,1
2022HU0143263-02,2022HU0143263,02,00500,75,1,112,21,1
2022HU0143263-03,2022HU0143263,03,00500,68,2,164,19,1
2022HU0143434-01,2022HU0143434,01,00300,45,1,227,21,9
2022HU0144181-01,2022HU0144181,01,00400,73,1,68,19,1
2022HU0144647-01,2022HU0144647,01,00300,72,2,67,21,1
2022HU0144898-01,2022HU0144898,01,00200,62,1,263,16,1
2022HU0147220-01,2022HU0147220,01,00100,60,1,104,20,1
2022HU0147220-02,2022HU0147220,02,00100,59,2,153,19,1
2022HU0147220-03,2022HU0147220,03,00100,87,2,127,16,1
2022HU0147496-01,2022HU0147496,01,00400,31,2,144,22,9
2022HU0147496-02,2022HU0147496,02,00400,31,1,146,22,1
2022HU0148428-01,2022HU0148428,01,00400,67,2,379,19,9
2022HU0148428-02,2022HU0148428,02,00400,66,1,368,15,9
2022HU0148428-03,2022HU0148428,03,00400,10,1,923,07,9
2022HU0149989-01,2022HU0149989,01,00200,66,1,94,09,9
2022HU0149989-02,2022HU0149989,02,00200,62,2,88,09,9
2022HU0150187-01,2022HU0150187,01,00500,57,1,95,18,8
2022HU0150441-01,2022HU0150441,01,00400,28,1,34,17,1
2022HU0150647-01,2022HU0150647,01,00300,36,2,75,19,1
2022HU0150647-02,2022HU0150647,02,00300,53,1,71,16,1
2022HU0150647-03,2022HU0150647,03,00300,9,1,25,06,3
2022HU0151588-01,2022HU0151588,01,00400,69,2,62,21,1
2022HU0151588-02,2022HU0151588,02,00400,67,1,71,21,1
2022HU0152423-01,2022HU0152423,01,00100,45,2,52,21,1
2022HU0152628-01,2022HU0152628,01,00400,40,2,112,21,1
2022HU0152628-02,2022HU0152628,02,00400,41,1,117,16,1
2022HU0152628-03,2022HU0152628,03,00400,16,2,125,12,1
2022HU0152628-04,2022HU0152628,04,00400,12,1,95,09,1
2022HU0153543-01,2022HU0153543,01,00300,51,2,129,21,1
2022HU0153728-01,2022HU0153728,01,00400,68,2,75,19,1
2022HU0154066-01,2022HU0154066,01,00500,58,2,153,20,9
2022HU0154066-02,2022HU0154066,02,00500,60,1,110,16,1
2022HU0154066-03,2022HU0154066,03,00500,34,1,69,16,9
2022HU0154128-01,2022HU0154128,01,00200,37,2,167,20,1
2022HU0154128-02,2022HU0154128,02,00200,35,1,181,21,1
2022HU0154128-03,2022HU0154128,03,00200,15,1,183,12,1
2022HU0154128-04,2022HU0154128,04,00200,13,1,223,10,1
2022HU0154128-05,2022HU0154128,05,00200,6,1,224,03,1
2022HU0155190-01,2022HU0155190,01,00400,29,2,140,20,1
2022HU0155691-01,2022HU0155691,01,00100,75,1,141,21,1
2022HU0155691-02,2022HU0155691,02,00100,66,2,187,21,1
2022HU0155691-03,2022HU0155691,03,00100,22,1,84,16,1
2022HU0156306-01,2022HU0156306,01,00200,68,1,62,18,1
2022HU0157821-01,2022HU0157821,01,00500,28,1,83,17,8
2022HU0157821-02,2022HU0157821,02,00500,28,2,63,17,8
2022HU0157821-03,2022HU0157821,03,00500,7,1,70,05,8
2022HU0157821-04,2022HU0157821,04,00500,6,1,70,03,8
2022HU0157975-01,2022HU0157975,01,00500,62,1,14,16,1
2022HU0157975-02,2022HU0157975,02,00500,59,2,14,17,1
2022HU0158010-01,2022HU0158010,01,00500,47,2,53,18,1
2022HU0158078-01,2022HU0158078,01,00400,73,2,58,21,1
2022HU0158836-01,2022HU0158836,01,00200,55,2,213,18,1
2022HU0159040-01,2022HU0159040,01,00100,26,1,35,11,1
2022HU0159040-02,2022HU0159040,02,00100,26,2,41,11,1
2022HU0159040-03,2022HU0159040,03,00100,0,1,26,,1
2022HU0159144-01,2022HU0159144,01,00100,62,2,77,16,9
2022HU0159174-01,2022HU0159174,01,00100,63,1,50,16,1
2022HU0159672-01,2022HU0159672,01,00100,74,1,15,19,1
2022HU0159672-02,2022HU0159672,02,00100,65,2,19,16,1
2022HU0160894-01,2022HU0160894,01,00500,40,2,88,22,1
2022HU0160894-02,2022HU0160894,02,00500,38,1,90,18,1
2022HU0160894-03,2022HU0160894,03,00500,13,2,130,10,1
2022HU0160894-04,2022HU0160894,04,00500,10,1,106,07,1
2022HU0162489-01,2022HU0162489,01,00200,63,2,19,16,1
2022HU0162489-02,2022HU0162489,02,00200,69,1,13,17,1
2022HU0163546-01,2022HU0163546,01,00100,47,2,23,20,9
2022HU0163546-02,2022HU0163546,02,00100,49,1,55,16,1
2022HU0163546-03,2022HU0163546,03,00100,29,1,22,16,9
2022HU0163546-04,2022HU0163546,04,00100,7,2,101,04,1
2022HU0163546-05,2022HU0163546,05,00100,31,2,51,13,1
2022HU0163848-01,2022HU0163848,01,00300,21,1,40,16,1
2022HU0163848-02,2022HU0163848,02,00300,22,2,58,16,1
2022HU0166446-01,2022HU0166446,01,00200,24,1,33,21,1
2022HU0166446-02,2022HU0166446,02,00200,26,2,43,20,1
2022HU0167661-01,2022HU0167661,01,00200,58,2,7,23,1
2022HU0167661-02,2022HU0167661,02,00200,61,1,7,23,1
2022HU0168613-01,2022HU0168613,01,00500,31,2,10,19,3
2022HU0168613-02,2022HU0168613,02,00500,31,1,7,19,3
2022HU0168613-03,2022HU0168613,03,00500,9,1,18,06,3
2022HU0168613-04,2022HU0168613,04,00500,6,1,17,02,3
2022HU0168613-05,2022HU0168613,05,00500,4,2,16,02,3
2022HU0169030-01,2022HU0169030,01,00300,82,1,141,21,1
2022HU0169265-01,2022HU0169265,01,00200,84,1,46,16,1
