person_id,SERIALNO,SPORDER,geography_id,AGEP,sex_code,PWGTP,SCHL,RAC1P
2022HU0060639-01,2022HU0060639,01,00500,63,M,351,21,1
2022HU0061205-01,2022HU0061205,01,00400,35,M,191,14,1
2022HU0061205-02,2022HU0061205,02,00400,49,F,134,19,1
2022HU0061599-01,2022HU0061599,01,00200,19,F,109,19,9
2022HU0061599-02,2022HU0061599,02,00200,19,F,175,20,1
2022HU0062287-01,2022HU0062287,01,00500,42,M,86,22,1
2022HU0062287-02,2022HU0062287,02,00500,74,F,244,22,1
2022HU0062403-01,2022HU0062403,01,00200,35,M,51,18,6
2022HU0062403-02,2022HU0062403,02,00200,29,F,86,16,9
2022HU0062403-03,2022HU0062403,03,00200,0,M,75,,8
2022HU0063145-01,2022HU0063145,01,00300,45,F,88,22,1
2022HU0063145-02,2022HU0063145,02,00300,45,M,84,18,1
2022HU0063668-01,2022HU0063668,01,00400,78,M,128,24,1
2022HU0064672-01,2022HU0064672,01,00200,25,F,6,17,1
2022HU0064672-02,2022HU0064672,02,00200,28,M,15,16,1
2022HU0064672-03,2022HU0064672,03,00200,7,M,18,03,1
2022HU0064672-04,2022HU0064672,04,00200,5,M,16,01,1
2022HU0064672-05,2022HU0064672,05,00200,2,M,14,,1
2022HU0064976-01,2022HU0064976,01,00100,58,M,20,09,9
2022HU0064976-02,2022HU0064976,02,00100,56,F,21,09,9
2022HU0064976-03,2022HU0064976,03,00100,30,M,31,15,9
2022HU0065667-01,2022HU0065667,01,00100,39,F,157,21,1
2022HU0065667-02,2022HU0065667,02,00100,41,M,147,22,1
2022HU0065667-03,2022HU0065667,03,00100,15,M,64,12,1
2022HU0065667-04,2022HU0065667,04,00100,14,F,110,10,1
2022HU0065667-05,2022HU0065667,05,00100,11,M,95,08,1
2022HU0065667-06,2022HU0065667,06,00100,8,F,109,05,1
2022HU0065667-07,2022HU0065667,07,00100,6,M,96,02,1
2022HU0065667-08,2022HU0065667,08,00100,1,F,116,,1
2022HU0065673-01,2022HU0065673,01,00200,47,M,48,16,1
2022HU0065673-02,2022HU0065673,02,00200,46,F,54,18,1
2022HU0065673-03,2022HU0065673,03,00200,16,F,55,12,1
2022HU0065673-04,2022HU0065673,04,00200,9,M,33,06,1
2022HU0066833-01,2022HU0066833,01,00400,54,F,149,20,1
2022HU0066833-02,2022HU0066833,02,00400,54,M,179,21,1
2022HU0069331-01,2022HU0069331,01,00300,31,M,89,19,6
2022HU0069331-02,2022HU0069331,02,00300,26,F,43,16,9
2022HU0069331-03,2022HU0069331,03,00300,7,M,62,04,9
2022HU0069331-04,2022HU0069331,04,00300,4,F,62,01,9
2022HU0069783-01,2022HU0069783,01,00100,33,M,102,21,1
2022HU0069933-01,2022HU0069933,01,00400,43,M,256,16,1
2022HU0069933-02,2022HU0069933,02,00400,39,F,259,20,1
2022HU0069933-03,2022HU0069933,03,00400,14,M,280,12,1
2022HU0069933-04,2022HU0069933,04,00400,13,M,281,10,1
2022HU0069933-05,2022HU0069933,05,00400,7,F,209,04,1
2022HU0070106-01,2022HU0070106,01,00400,45,M,31,21,1
2022HU0070106-02,2022HU0070106,02,00400,41,F,47,19,9
2022HU0070106-03,2022HU0070106,03,00400,17,M,52,18,9
2022HU0070106-04,2022HU0070106,04,00400,15,F,26,12,9
2022HU0070354-01,2022HU0070354,01,00100,43,F,174,22,1
2022HU0070354-02,2022HU0070354,02,00100,43,M,164,24,1
2022HU0070354-03,2022HU0070354,03,00100,10,F,122,06,1
2022HU0070354-04,2022HU0070354,04,00100,8,M,107,05,1
2022HU0070372-01,2022HU0070372,01,00100,83,F,26,21,1
2022HU0070372-02,2022HU0070372,02,00100,83,M,23,16,1
2022HU0071474-01,2022HU0071474,01,00400,28,M,127,21,1
2022HU0071474-02,2022HU0071474,02,00400,28,F,116,21,1
2022HU0072620-01,2022HU0072620,01,00200,63,F,47,21,1
2022HU0072620-02,2022HU0072620,02,00200,64,M,62,16,1
2022HU0072724-01,2022HU0072724,01,00400,58,M,62,20,1
2022HU0072724-02,2022HU0072724,02,00400,62,F,71,22,1
2022HU0073159-01,2022HU0073159,01,00200,30,M,103,16,1
2022HU0073159-02,2022HU0073159,02,00200,24,F,141,20,1
2022HU0073159-03,2022HU0073159,03,00200,10,M,291,07,1
2022HU0073159-04,2022HU0073159,04,00200,2,F,151,,1
2022HU0073159-05,2022HU0073159,05,00200,0,F,150,,1
2022HU0073840-01,2022HU0073840,01,00500,75,F,29,16,3
2022HU0074579-01,2022HU0074579,01,00100,62,F,102,21,1
2022HU0074579-02,2022HU0074579,02,00100,65,M,108,21,1
2022HU0074579-03,2022HU0074579,03,00100,24,M,39,21,1
2022HU0074579-04,2022HU0074579,04,00100,21,F,63,19,1
2022HU0075040-01,2022HU0075040,01,00400,48,F,70,22,8
2022HU0075040-02,2022HU0075040,02,00400,49,M,89,22,8
2022HU0076925-01,2022HU0076925,01,00500,29,M,52,19,1
2022HU0076925-02,2022HU0076925,02,00500,33,F,28,21,9
2022HU0077940-01,2022HU0077940,01,00500,68,M,27,20,1
2022HU0077940-02,2022HU0077940,02,00500,64,F,19,20,1
2022HU0077940-03,2022HU0077940,03,00500,34,M,38,19,1
2022HU0077965-01,2022HU0077965,01,00500,70,M,42,14,1
2022HU0078928-01,2022HU0078928,01,00500,59,F,27,20,1
2022HU0080602-01,2022HU0080602,01,00500,40,F,58,21,6
2022HU0080602-02,2022HU0080602,02,00500,44,M,51,19,1
2022HU0080602-03,2022HU0080602,03,00500,20,M,85,16,6
2022HU0080602-04,2022HU0080602,04,00500,9,M,46,06,9
2022HU0081464-01,2022HU0081464,01,00200,22,M,23,16,1
2022HU0081464-02,2022HU0081464,02,00200,21,F,13,16,1
2022HU0081464-03,2022HU0081464,03,00200,1,F,30,,1
2022HU0081464-04,2022HU0081464,04,00200,1,M,18,,1
2022HU0083022-01,2022HU0083022,01,00300,31,M,255,16,1
2022HU0083022-02,2022HU0083022,02,00300,36,F,289,16,1
2022HU0083022-03,2022HU0083022,03,00300,5,M,419,01,1
2022HU0083022-04,2022HU0083022,04,00300,16,M,185,13,1
2022HU0083022-05,2022HU0083022,05,00300,15,M,187,12,1
2022HU0083022-06,2022HU0083022,06,00300,11,F,187,07,1
2022HU0083022-07,2022HU0083022,07,00300,9,F,185,06,1
2022HU0083264-01,2022HU0083264,01,00100,75,F,43,19,1
2022HU0083264-02,2022HU0083264,02,00100,76,M,31,14,1
2022HU0083279-01,2022HU0083279,01,00100,37,M,14,21,1
2022HU0083279-02,2022HU0083279,02,00100,37,F,13,22,1
2022HU0083948-01,2022HU0083948,01,00400,70,M,54,24,1
2022HU0084200-01,2022HU0084200,01,00500,31,F,208,21,1
2022HU0084200-02,2022HU0084200,02,00500,34,M,234,19,1
2022HU0084200-03,2022HU0084200,03,00500,8,M,304,06,1
2022HU0084200-04,2022HU0084200,04,00500,7,M,303,04,1
2022HU0084200-05,2022HU0084200,05,00500,5,F,370,01,1
2022HU0084200-06,2022HU0084200,06,00500,3,F,181,01,1
2022HU0084351-01,2022HU0084351,01,00200,71,M,66,19,1
2022HU0084351-02,2022HU0084351,02,00200,68,F,65,21,1
2022HU0084450-01,2022HU0084450,01,00200,69,F,21,23,1
2022HU0085047-01,2022HU0085047,01,00500,65,F,21,19,3
2022HU0085047-02,2022HU0085047,02,00500,41,M,45,16,3
2022HU0085047-03,2022HU0085047,03,00500,14,M,15,11,3
2022HU0085047-04,2022HU0085047,04,00500,9,F,23,06,3
2022HU0085741-01,2022HU0085741,01,00400,32,M,33,22,1
2022HU0085741-02,2022HU0085741,02,00400,32,F,29,22,1
2022HU0085920-01,2022HU0085920,01,00300,83,M,102,22,1
2022HU0085920-02,2022HU0085920,02,00300,79,F,127,23,1
2022HU0086137-01,2022HU0086137,01,00100,38,F,132,22,1
2022HU0086137-02,2022HU0086137,02,00100,35,M,125,21,1
2022HU0086137-03,2022HU0086137,03,00100,3,F,98,01,1
2022HU0086137-04,2022HU0086137,04,00100,0,M,85,,1
2022HU0086350-01,2022HU0086350,01,00100,36,F,24,21,1
2022HU0086350-02,2022HU0086350,02,00100,37,M,21,19,1
2022HU0086350-03,2022HU0086350,03,00100,8,M,22,06,1
2022HU0086350-04,2022HU0086350,04,00100,6,F,25,04,1
2022HU0086350-05,2022HU0086350,05,00100,4,M,15,02,1
2022HU0086392-01,2022HU0086392,01,00500,62,M,65,01,1
2022HU0086447-01,2022HU0086447,01,00100,52,M,61,21,1
2022HU0086447-02,2022HU0086447,02,00100,51,F,71,21,1
2022HU0086785-01,2022HU0086785,01,00200,75,M,55,19,1
2022HU0086785-02,2022HU0086785,02,00200,74,F,75,16,1
2022HU0086840-01,2022HU0086840,01,00200,68,F,76,21,1
2022HU0086840-02,2022HU0086840,02,00200,75,M,105,16,1
2022HU0087107-01,2022HU0087107,01,00500,20,F,12,16,1
2022HU0087107-02,2022HU0087107,02,00500,19,F,20,16,1
2022HU0087462-01,2022HU0087462,01,00400,51,F,68,16,1
2022HU0088100-01,2022HU0088100,01,00400,59,F,72,21,1
2022HU0088100-02,2022HU0088100,02,00400,69,M,81,21,1
2022HU0089125-01,2022HU0089125,01,00100,52,M,117,21,1
2022HU0089673-01,2022HU0089673,01,00500,73,F,104,21,1
2022HU0089673-02,2022HU0089673,02,00500,72,M,121,21,1
2022HU0090034-01,2022HU0090034,01,00300,62,F,109,19,1
2022HU0090034-02,2022HU0090034,02,00300,52,M,105,10,1
2022HU0091126-01,2022HU0091126,01,00100,83,F,102,18,1
2022HU0091501-01,2022HU0091501,01,00500,57,M,51,20,1
2022HU0093321-01,2022HU0093321,01,00500,61,F,17,20,1
2022HU0093356-01,2022HU0093356,01,00200,72,F,157,16,1
2022HU0093356-02,2022HU0093356,02,00200,74,M,205,19,1
2022HU0094138-01,2022HU0094138,01,00100,75,F,116,24,1
2022HU0094153-01,2022HU0094153,01,00500,73,F,57,18,1
2022HU0094153-02,2022HU0094153,02,00500,54,M,110,22,1
2022HU0094926-01,2022HU0094926,01,00300,80,F,160,16,1
2022HU0094926-02,2022HU0094926,02,00300,24,F,217,16,1
2022HU0095109-01,2022HU0095109,01,00300,47,F,64,18,1
2022HU0095109-02,2022HU0095109,02,00300,14,M,70,11,1
2022HU0095744-01,2022HU0095744,01,00400,52,F,57,19,1
2022HU0096698-01,2022HU0096698,01,00200,65,F,16,18,1
2022HU0096698-02,2022HU0096698,02,00200,66,M,17,16,1
2022HU0097730-01,2022HU0097730,01,00400,42,M,104,21,1
2022HU0097730-02,2022HU0097730,02,00400,40,F,83,21,1
2022HU0097730-03,2022HU0097730,03,00400,11,F,69,07,1
2022HU0097730-04,2022HU0097730,04,00400,10,M,82,06,1
2022HU0097994-01,2022HU0097994,01,00300,60,M,24,19,1
2022HU0097994-02,2022HU0097994,02,00300,61,F,22,19,1
2022HU0098070-01,2022HU0098070,01,00300,26,M,54,21,1
2022HU0098070-02,2022HU0098070,02,00300,26,F,94,21,9
2022HU0098090-01,2022HU0098090,01,00200,45,M,76,18,1
2022HU0098090-02,2022HU0098090,02,00200,36,F,82,23,1
2022HU0098090-03,2022HU0098090,03,00200,4,M,55,01,1
2022HU0098173-01,2022HU0098173,01,00400,41,M,95,22,1
2022HU0098173-02,2022HU0098173,02,00400,41,F,75,24,1
2022HU0100306-01,2022HU0100306,01,00400,37,M,168,16,1
2022HU0100306-02,2022HU0100306,02,00400,38,F,79,16,1
2022HU0100306-03,2022HU0100306,03,00400,10,M,80,07,1
2022HU0100306-04,2022HU0100306,04,00400,7,M,81,04,1
2022HU0100345-01,2022HU0100345,01,00400,55,F,39,16,1
2022HU0100345-02,2022HU0100345,02,00400,60,M,36,18,1
2022HU0100345-03,2022HU0100345,03,00400,76,F,36,16,1
2022HU0100464-01,2022HU0100464,01,00400,19,M,30,19,1
2022HU0101793-01,2022HU0101793,01,00300,57,M,76,21,1
2022HU0101793-02,2022HU0101793,02,00300,62,F,73,16,1
2022HU0101793-03,2022HU0101793,03,00300,28,F,79,16,1
2022HU0102263-01,2022HU0102263,01,00300,70,F,66,22,1
2022HU0102263-02,2022HU0102263,02,00300,42,M,83,18,1
2022HU0102356-01,2022HU0102356,01,00500,76,M,14,19,1
2022HU0102356-02,2022HU0102356,02,00500,82,F,21,16,1
2022HU0102779-01,2022HU0102779,01,00100,32,F,35,18,1
2022HU0102779-02,2022HU0102779,02,00100,10,M,30,06,1
2022HU0102779-03,2022HU0102779,03,00100,7,M,29,04,1
2022HU0104893-01,2022HU0104893,01,00400,81,M,247,16,1
2022HU0104893-02,2022HU0104893,02,00400,83,F,170,18,1
2022HU0105660-01,2022HU0105660,01,00100,46,F,39,21,1
2022HU0105660-02,2022HU0105660,02,00100,46,M,64,21,1
2022HU0105660-03,2022HU0105660,03,00100,14,M,88,11,1
2022HU0105660-04,2022HU0105660,04,00100,12,F,63,09,1
2022HU0105660-05,2022HU0105660,05,00100,16,M,97,13,1
2022HU0106016-01,2022HU0106016,01,00200,73,F,172,16,1
2022HU0107601-01,2022HU0107601,01,00200,73,M,57,18,1
2022HU0107601-02,2022HU0107601,02,00200,59,F,49,16,1
2022HU0107601-03,2022HU0107601,03,00200,14,M,106,10,1
2022HU0108304-01,2022HU0108304,01,00200,69,F,66,16,1
2022HU0108304-02,2022HU0108304,02,00200,68,M,61,17,8
2022HU0108586-01,2022HU0108586,01,00400,35,F,90,22,9
2022HU0108586-02,2022HU0108586,02,00400,35,M,119,24,9
2022HU0109060-01,2022HU0109060,01,00200,43,F,63,16,1
2022HU0109060-02,2022HU0109060,02,00200,51,M,51,17,1
2022HU0109060-03,2022HU0109060,03,00200,20,M,45,16,1
2022HU0109708-01,2022HU0109708,01,00200,60,F,47,16,1
2022HU0109708-02,2022HU0109708,02,00200,63,M,44,16,1
2022HU0109716-01,2022HU0109716,01,00100,54,F,55,20,1
2022HU0111293-01,2022HU0111293,01,00400,47,M,48,19,1
2022HU0111293-02,2022HU0111293,02,00400,54,F,46,20,1
2022HU0111339-01,2022HU0111339,01,00400,30,M,83,21,1
2022HU0111339-02,2022HU0111339,02,00400,29,F,41,21,1
2022HU0112661-01,2022HU0112661,01,00400,63,F,103,20,1
2022HU0114200-01,2022HU0114200,01,00200,71,M,50,06,8
2022HU0114200-02,2022HU0114200,02,00200,68,F,50,17,9
2022HU0114806-01,2022HU0114806,01,00500,44,F,11,19,1
2022HU0114806-02,2022HU0114806,02,00500,42,M,10,19,1
2022HU0114806-03,2022HU0114806,03,00500,17,M,13,14,1
2022HU0114966-01,2022HU0114966,01,00400,50,F,29,21,9
2022HU0114966-02,2022HU0114966,02,00400,52,M,36,18,1
2022HU0114966-03,2022HU0114966,03,00400,14,F,38,11,9
2022HU0115365-01,2022HU0115365,01,00200,28,F,87,16,1
2022HU0115365-02,2022HU0115365,02,00200,29,M,63,16,1
2022HU0115365-03,2022HU0115365,03,00200,6,M,35,03,1
2022HU0115365-04,2022HU0115365,04,00200,1,M,33,,1
2022HU0115408-01,2022HU0115408,01,00200,64,M,16,18,1
2022HU0115408-02,2022HU0115408,02,00200,65,F,12,18,1
2022HU0115483-01,2022HU0115483,01,00300,81,M,71,19,1
2022HU0115483-02,2022HU0115483,02,00300,60,M,74,13,1
2022HU0116624-01,2022HU0116624,01,00500,22,F,265,16,9
2022HU0116624-02,2022HU0116624,02,00500,22,M,316,17,1
2022HU0116624-03,2022HU0116624,03,00500,2,M,261,,1
2022HU0116624-04,2022HU0116624,04,00500,1,M,260,,1
2022HU0116624-05,2022HU0116624,05,00500,18,M,153,14,1
2022HU0117828-01,2022HU0117828,01,00300,63,M,70,16,1
2022HU0119096-01,2022HU0119096,01,00400,31,M,94,18,1
2022HU0119096-02,2022HU0119096,02,00400,33,F,110,17,1
2022HU0119096-03,2022HU0119096,03,00400,8,F,76,05,1
2022HU0119096-04,2022HU0119096,04,00400,4,F,155,01,1
2022HU0121365-01,2022HU0121365,01,00200,50,F,111,16,1
2022HU0121365-02,2022HU0121365,02,00200,55,M,62,19,1
2022HU0121928-01,2022HU0121928,01,00300,29,M,454,16,1
2022HU0121928-02,2022HU0121928,02,00300,26,F,157,20,1
2022HU0121950-01,2022HU0121950,01,00100,58,M,187,22,1
2022HU0122198-01,2022HU0122198,01,00200,78,M,148,19,1
2022HU0122215-01,2022HU0122215,01,00100,44,F,63,21,8
2022HU0122215-02,2022HU0122215,02,00100,44,M,52,21,8
2022HU0122215-03,2022HU0122215,03,00100,17,F,50,13,8
2022HU0122215-04,2022HU0122215,04,00100,15,F,50,12,8
2022HU0122215-05,2022HU0122215,05,00100,13,M,59,10,8
2022HU0122375-01,2022HU0122375,01,00200,69,F,40,21,1
2022HU0122375-02,2022HU0122375,02,00200,68,M,49,19,1
2022HU0122388-01,2022HU0122388,01,00300,53,F,58,22,9
2022HU0122388-02,2022HU0122388,02,00300,57,M,141,16,1
2022HU0122815-01,2022HU0122815,01,00100,66,M,105,22,1
2022HU0123722-01,2022HU0123722,01,00200,68,F,148,19,1
2022HU0123722-02,2022HU0123722,02,00200,57,M,236,18,1
2022HU0123905-01,2022HU0123905,01,00500,41,M,20,18,1
2022HU0123905-02,2022HU0123905,02,00500,48,F,39,19,1
2022HU0123928-01,2022HU0123928,01,00400,43,M,71,21,9
2022HU0123928-02,2022HU0123928,02,00400,37,F,83,19,9
2022HU0123928-03,2022HU0123928,03,00400,14,F,90,11,9
2022HU0123928-04,2022HU0123928,04,00400,11,M,90,08,9
2022HU0125813-01,2022HU0125813,01,00200,79,F,148,16,1
2022HU0125863-01,2022HU0125863,01,00100,27,M,353,21,1
2022HU0125863-02,2022HU0125863,02,00100,29,F,279,21,1
2022HU0127095-01,2022HU0127095,01,00500,57,F,38,17,1
2022HU0127095-02,2022HU0127095,02,00500,57,M,53,16,1
2022HU0127907-01,2022HU0127907,01,00500,58,F,69,21,1
2022HU0127907-02,2022HU0127907,02,00500,62,M,84,19,1
2022HU0131521-01,2022HU0131521,01,00400,57,F,67,21,1
2022HU0131521-02,2022HU0131521,02,00400,59,M,62,19,1
2022HU0131521-03,2022HU0131521,03,00400,25,F,106,16,1
2022HU0132231-01,2022HU0132231,01,00400,61,F,98,22,1
2022HU0132365-01,2022HU0132365,01,00100,79,M,24,19,1
2022HU0132437-01,2022HU0132437,01,00400,79,F,132,22,1
2022HU0132437-02,2022HU0132437,02,00400,92,M,121,21,1
2022HU0133863-01,2022HU0133863,01,00200,66,M,49,16,1
2022HU0133863-02,2022HU0133863,02,00200,66,F,43,16,1
2022HU0133863-03,2022HU0133863,03,00200,31,F,111,21,1
2022HU0134193-01,2022HU0134193,01,00300,60,F,122,21,1
2022HU0134193-02,2022HU0134193,02,00300,60,M,131,21,1
2022HU0134225-01,2022HU0134225,01,00400,79,M,103,22,1
2022HU0134225-02,2022HU0134225,02,00400,77,F,70,16,1
2022HU0134238-01,2022HU0134238,01,00100,65,F,136,19,1
2022HU0134847-01,2022HU0134847,01,00200,32,F,56,22,1
2022HU0134847-02,2022HU0134847,02,00200,29,M,125,19,1
2022HU0134876-01,2022HU0134876,01,00100,68,M,101,23,1
2022HU0134876-02,2022HU0134876,02,00100,59,F,87,22,1
2022HU0136265-01,2022HU0136265,01,00100,45,F,62,17,1
2022HU0136265-02,2022HU0136265,02,00100,45,M,97,17,1
2022HU0136265-03,2022HU0136265,03,00100,15,M,150,12,1
2022HU0136265-04,2022HU0136265,04,00100,13,M,136,10,1
2022HU0136265-05,2022HU0136265,05,00100,11,F,97,08,1
2022HU0136265-06,2022HU0136265,06,00100,9,M,135,06,1
2022HU0136265-07,2022HU0136265,07,00100,78,M,134,20,1
2022HU0136389-01,2022HU0136389,01,00300,60,M,69,22,1
2022HU0136389-02,2022HU0136389,02,00300,59,F,39,18,1
2022HU0136389-03,2022HU0136389,03,00300,27,M,80,16,1
2022HU0137184-01,2022HU0137184,01,00300,50,M,168,01,1
2022HU0137184-02,2022HU0137184,02,00300,44,F,189,01,1
2022HU0137184-03,2022HU0137184,03,00300,12,F,291,09,1
2022HU0137184-04,2022HU0137184,04,00300,9,M,217,06,1
2022HU0137564-01,2022HU0137564,01,00400,45,F,40,21,1
2022HU0137764-01,2022HU0137764,01,00200,57,F,28,01,9
2022HU0137764-02,2022HU0137764,02,00200,60,M,76,19,1
2022HU0138015-01,2022HU0138015,01,00500,75,M,77,20,1
2022HU0138042-01,2022HU0138042,01,00300,40,M,169,17,1
2022HU0138042-02,2022HU0138042,02,00300,38,F,158,19,1
2022HU0138042-03,2022HU0138042,03,00300,4,M,112,01,1
2022HU0138347-01,2022HU0138347,01,00100,64,M,19,20,1
2022HU0138347-02,2022HU0138347,02,00100,61,F,18,21,1
2022HU0138483-01,2022HU0138483,01,00100,22,M,60,16,9
2022HU0138483-02,2022HU0138483,02,00100,25,F,92,16,1
2022HU0138483-03,2022HU0138483,03,00100,0,F,103,,1
2022HU0138483-04,2022HU0138483,04,00100,6,F,222,03,1
2022HU0138593-01,2022HU0138593,01,00100,75,M,11,19,1
2022HU0138593-02,2022HU0138593,02,00100,68,F,13,16,1
2022HU0139782-01,2022HU0139782,01,00100,73,M,46,19,1
2022HU0140309-01,2022HU0140309,01,00500,46,F,47,21,1
2022HU0140821-01,2022HU0140821,01,00500,65,M,23,16,3
2022HU0140821-02,2022HU0140821,02,00500,32,F,22,16,3
2022HU0140821-03,2022HU0140821,03,00500,14,F,25,11,3
2022HU0140821-04,2022HU0140821,04,00500,10,M,19,07,3
2022HU0140821-05,2022HU0140821,05,00500,10,F,28,07,3
2022HU0140821-06,2022HU0140821,06,00500,9,F,27,06,3
2022HU0141921-01,2022HU0141921,01,00400,24,F,419,20,1
2022HU0141921-02,2022HU0141921,02,00400,24,M,280,19,1
2022HU0142809-01,2022HU0142809,01,00200,65,F,45,18,9
2022HU0142809-02,2022HU0142809,02,00200,65,M,89,18,8
2022HU0142999-01,2022HU0142999,01,00400,65,M,83,19,1
2022HU0142999-02,2022HU0142999,02,00400,55,F,72,19,1
2022HU0143233-01,2022HU0143233,01,00400,32,M,130,18,1
2022HU0143263-01,2022HU0143263,01,00500,44,F,59,16,1
2022HU0143263-02,2022HU0143263,02,00500,75,M,112,21,1
2022HU0143263-03,2022HU0143263,03,00500,68,F,164,19,1
2022HU0143434-01,2022HU0143434,01,00300,45,M,227,21,9
2022HU0144181-01,2022HU0144181,01,00400,73,M,68,19,1
2022HU0144647-01,2022HU0144647,01,00300,72,F,67,21,1
2022HU0144898-01,2022HU0144898,01,00200,62,M,263,16,1
2022HU0147220-01,2022HU0147220,01,00100,60,M,104,20,1
2022HU0147220-02,2022HU0147220,02,00100,59,F,153,19,1
2022HU0147220-03,2022HU0147220,03,00100,87,F,127,16,1
2022HU0147496-01,2022HU0147496,01,00400,31,F,144,22,9
2022HU0147496-02,2022HU0147496,02,00400,31,M,146,22,1
2022HU0148428-01,2022HU0148428,01,00400,67,F,379,19,9
2022HU0148428-02,2022HU0148428,02,00400,66,M,368,15,9
2022HU0148428-03,2022HU0148428,03,00400,10,M,923,07,9
2022HU0149989-01,2022HU0149989,01,00200,66,M,94,09,9
2022HU0149989-02,2022HU0149989,02,00200,62,F,88,09,9
2022HU0150187-01,2022HU0150187,01,00500,57,M,95,18,8
2022HU0150441-01,2022HU0150441,01,00400,28,M,34,17,1
2022HU0150647-01,2022HU0150647,01,00300,36,F,75,19,1
2022HU0150647-02,2022HU0150647,02,00300,53,M,71,16,1
2022HU0150647-03,2022HU0150647,03,00300,9,M,25,06,3
2022HU0151588-01,2022HU0151588,01,00400,69,F,62,21,1
2022HU0151588-02,2022HU0151588,02,00400,67,M,71,21,1
2022HU0152423-01,2022HU0152423,01,00100,45,F,52,21,1
2022HU0152628-01,2022HU0152628,01,00400,40,F,112,21,1
2022HU0152628-02,2022HU0152628,02,00400,41,M,117,16,1
2022HU0152628-03,2022HU0152628,03,00400,16,F,125,12,1
2022HU0152628-04,2022HU0152628,04,00400,12,M,95,09,1
2022HU0153543-01,2022HU0153543,01,00300,51,F,129,21,1
2022HU0153728-01,2022HU0153728,01,00400,68,F,75,19,1
2022HU0154066-01,2022HU0154066,01,00500,58,F,153,20,9
2022HU0154066-02,2022HU0154066,02,00500,60,M,110,16,1
2022HU0154066-03,2022HU0154066,03,00500,34,M,69,16,9
2022HU0154128-01,2022HU0154128,01,00200,37,F,167,20,1
2022HU0154128-02,2022HU0154128,02,00200,35,M,181,21,1
2022HU0154128-03,2022HU0154128,03,00200,15,M,183,12,1
2022HU0154128-04,2022HU0154128,04,00200,13,M,223,10,1
2022HU0154128-05,2022HU0154128,05,00200,6,M,224,03,1
2022HU0155190-01,2022HU0155190,01,00400,29,F,140,20,1
2022HU0155691-01,2022HU0155691,01,00100,75,M,141,21,1
2022HU0155691-02,2022HU0155691,02,00100,66,F,187,21,1
2022HU0155691-03,2022HU0155691,03,00100,22,M,84,16,1
2022HU0156306-01,2022HU0156306,01,00200,68,M,62,18,1
2022HU0157821-01,2022HU0157821,01,00500,28,M,83,17,8
2022HU0157821-02,2022HU0157821,02,00500,28,F,63,17,8
2022HU0157821-03,2022HU0157821,03,00500,7,M,70,05,8
2022HU0157821-04,2022HU0157821,04,00500,6,M,70,03,8
2022HU0157975-01,2022HU0157975,01,00500,62,M,14,16,1
2022HU0157975-02,2022HU0157975,02,00500,59,F,14,17,1
2022HU0158010-01,2022HU0158010,01,00500,47,F,53,18,1
2022HU0158078-01,2022HU0158078,01,00400,73,F,58,21,1
2022HU0158836-01,2022HU0158836,01,00200,55,F,213,18,1
2022HU0159040-01,2022HU0159040,01,00100,26,M,35,11,1
2022HU0159040-02,2022HU0159040,02,00100,26,F,41,11,1
2022HU0159040-03,2022HU0159040,03,00100,0,M,26,,1
2022HU0159144-01,2022HU0159144,01,00100,62,F,77,16,9
2022HU0159174-01,2022HU0159174,01,00100,63,M,50,16,1
2022HU0159672-01,2022HU0159672,01,00100,74,M,15,19,1
2022HU0159672-02,2022HU0159672,02,00100,65,F,19,16,1
2022HU0160894-01,2022HU0160894,01,00500,40,F,88,22,1
2022HU0160894-02,2022HU0160894,02,00500,38,M,90,18,1
2022HU0160894-03,2022HU0160894,03,00500,13,F,130,10,1
2022HU0160894-04,2022HU0160894,04,00500,10,M,106,07,1
2022HU0162489-01,2022HU0162489,01,00200,63,F,19,16,1
2022HU0162489-02,2022HU0162489,02,00200,69,M,13,17,1
2022HU0163546-01,2022HU0163546,01,00100,47,F,23,20,9
2022HU0163546-02,2022HU0163546,02,00100,49,M,55,16,1
2022HU0163546-03,2022HU0163546,03,00100,29,M,22,16,9
2022HU0163546-04,2022HU0163546,04,00100,7,F,101,04,1
2022HU0163546-05,2022HU0163546,05,00100,31,F,51,13,1
2022HU0163848-01,2022HU0163848,01,00300,21,M,40,16,1
2022HU0163848-02,2022HU0163848,02,00300,22,F,58,16,1
2022HU0166446-01,2022HU0166446,01,00200,24,M,33,21,1
2022HU0166446-02,2022HU0166446,02,00200,26,F,43,20,1
2022HU0167661-01,2022HU0167661,01,00200,58,F,7,23,1
2022HU0167661-02,2022HU0167661,02,00200,61,M,7,23,1
2022HU0168613-01,2022HU0168613,01,00500,31,F,10,19,3
2022HU0168613-02,2022HU0168613,02,00500,31,M,7,19,3
2022HU0168613-03,2022HU0168613,03,00500,9,M,18,06,3
2022HU0168613-04,2022HU0168613,04,00500,6,M,17,02,3
2022HU0168613-05,2022HU0168613,05,00500,4,F,16,02,3
2022HU0169030-01,2022HU0169030,01,00300,82,M,141,21,1
2022HU0169265-01,2022HU0169265,01,00200,84,M,46,16,1
